icao24,callsign,altitude,velocity,heading,latitude,longitude,altitude_rate,heading_change,acceleration,abnormal,s3raphim_anomaly_flag,timestamp
6a289e,SQ143,2.0,19.0,63.0,9.5136,4.4188,-9500.0,0.0,0.0,1,1,2026-09-10T14:37:34.411213Z
2e5d26,SQ775,18370.0,475.0,136.0,11.5158,9.4774,568.0,0.0,0.0,1,0,2026-09-10T14:37:34.411222Z
42a992,BA142,11.0,5.0,11.0,9.6774,9.111,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411228Z
55e976,AF973,39.0,21.0,259.0,4.5979,10.5736,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411234Z
77ec08,EK904,43.0,6.0,75.0,9.0867,5.0589,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411241Z
a17236,EK253,36706.0,369.0,319.0,12.9559,12.1123,1047.0,0.0,0.0,1,0,2026-09-10T14:37:34.411248Z
dc1965,KL430,18762.0,421.0,154.0,7.6564,12.3097,1617.0,0.0,0.0,1,0,2026-09-10T14:37:34.411254Z
94875b,AF673,27875.0,468.0,245.0,10.8848,10.7324,983.0,0.0,0.0,1,0,2026-09-10T14:37:34.411262Z
3867bf,UA119,5623.0,483.0,152.0,11.3188,7.2594,1245.0,0.0,0.0,1,0,2026-09-10T14:37:34.411268Z
9bf4e1,UA598,33792.0,254.0,35.0,6.6484,2.5799,-1376.0,0.0,0.0,1,0,2026-09-10T14:37:34.411275Z
9ded8c,SQ478,13723.0,381.0,270.0,6.5141,13.1664,1233.0,0.0,0.0,1,0,2026-09-10T14:37:34.411281Z
41ba74,EK256,9.0,27.0,37.0,11.2291,5.8213,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411289Z
925a52,SQ748,21986.0,482.0,109.0,12.5164,10.7774,-1437.0,0.0,0.0,1,0,2026-09-10T14:37:34.411295Z
4dc0ae,SQ293,26.0,27.0,128.0,12.2087,6.8541,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411301Z
a72544,SQ647,47.0,17.0,210.0,9.0798,13.6819,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411307Z
87bd5d,LH953,6971.0,429.0,101.0,4.4496,13.728,778.0,0.0,0.0,1,0,2026-09-10T14:37:34.411313Z
dbef78,UA778,50.0,4.0,215.0,10.0897,13.8367,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411320Z
bfb85c,BA877,7.0,7.0,59.0,12.0739,8.8919,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411326Z
809f15,KL245,1.0,1.0,128.0,10.1559,5.4289,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411333Z
8ec96c,DL538,24.0,11.0,154.0,10.5784,4.2401,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411339Z
d26e7f,EK244,1.0,21.0,47.0,8.4589,10.2496,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411345Z
6e0581,KL238,18.0,10.0,89.0,8.0703,11.3918,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411352Z
24646e,DL251,4.0,8.0,11.0,13.1374,8.3182,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411358Z
acfc58,,37.0,11.0,141.0,5.3365,3.1061,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.411364Z
0775f5,AF551,16.0,6.0,26.0,5.8489,11.8658,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411371Z
ab57c7,AA372,25509.0,484.0,320.0,11.7616,2.5088,773.0,0.0,0.0,1,0,2026-09-10T14:37:34.411377Z
038649,AF425,4.0,27.0,27.0,12.0894,6.0999,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411385Z
65d4d2,KL723,7555.0,450.0,135.0,9.3674,7.1562,-486.0,0.0,0.0,1,0,2026-09-10T14:37:34.411391Z
711a41,BA543,4.0,0.0,97.0,7.9394,7.7644,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411397Z
d530e7,EK554,6026.0,339.0,199.0,4.3199,3.0546,1014.0,0.0,0.0,1,0,2026-09-10T14:37:34.411403Z
5ee522,UA546,44.0,21.0,31.0,6.953,2.8414,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411409Z
ca9dec,DL489,33.0,1.0,343.0,10.3738,8.9837,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411417Z
7cdb03,LH979,47.0,15.0,77.0,8.4263,8.9425,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411422Z
4b52cb,UA106,40041.0,293.0,141.0,7.979,12.0226,156.0,0.0,0.0,1,0,2026-09-10T14:37:34.411429Z
e3a880,SQ533,19.0,18.0,46.0,12.101,5.1411,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411435Z
d2cd12,AF476,72000.0,27.0,0.0,8.7492,7.1143,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.411441Z
3f1411,SQ489,14653.0,650.0,341.0,6.8069,6.2813,313.0,0.0,0.0,1,1,2026-09-10T14:37:34.411448Z
480bef,DL750,36.0,2.0,188.0,10.2709,8.7209,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411455Z
d31440,LH663,40846.0,510.0,205.0,10.7637,6.6044,1184.0,0.0,0.0,1,0,2026-09-10T14:37:34.411461Z
fdf363,UA647,31.0,18.0,181.0,13.4471,12.744,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411467Z
103d8f,QR884,31.0,24.0,96.0,6.8152,12.4651,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411473Z
2d3085,LH488,6.0,20.0,103.0,12.5103,4.0364,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411480Z
2a2320,SQ239,22.0,15.0,174.0,9.8989,3.4991,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411486Z
01b8b9,BA599,13.0,25.0,188.0,12.9193,10.2915,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411492Z
e7266e,DL561,40199.0,506.0,126.0,8.0937,6.4024,-347.0,0.0,0.0,1,0,2026-09-10T14:37:34.411499Z
0bcc05,SQ452,20486.0,421.0,157.0,10.6414,12.5669,-1063.0,0.0,0.0,1,0,2026-09-10T14:37:34.411506Z
3e01c8,BA627,20595.0,490.0,275.0,9.801,9.4944,-1548.0,0.0,0.0,1,0,2026-09-10T14:37:34.411513Z
f6b9e0,LH647,31662.0,477.0,119.0,8.0956,9.0642,-467.0,0.0,0.0,1,0,2026-09-10T14:37:34.411519Z
9c2bd6,KL878,26756.0,482.0,358.0,4.3624,7.9665,-490.0,0.0,0.0,1,0,2026-09-10T14:37:34.411525Z
7524da,KL138,38.0,9.0,182.0,13.2714,11.0323,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411531Z
5b71f3,KL369,12.0,16.0,306.0,5.7351,7.6985,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411537Z
86fb2c,UA571,5713.0,366.0,45.0,12.6406,12.9577,101.0,0.0,0.0,1,0,2026-09-10T14:37:34.411566Z
c4f8b9,LH562,7.0,13.0,125.0,7.1173,4.6008,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411572Z
f54530,EK959,15.0,11.0,256.0,10.8007,7.3934,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411579Z
fe372b,AF710,4.0,8.0,355.0,8.4896,12.9159,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411591Z
4a1c0f,EK223,38.0,16.0,217.0,11.6497,10.9646,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411601Z
1c710d,AF466,29200.0,367.0,92.0,11.4671,14.1971,-114.0,0.0,0.0,1,0,2026-09-10T14:37:34.411611Z
a72a37,DL803,40181.0,504.0,350.0,12.7777,4.588,51.0,0.0,0.0,0,0,2026-09-10T14:37:34.411620Z
bc3cc5,EK609,37637.0,477.0,291.0,9.1384,12.5759,-48.0,0.0,0.0,0,0,2026-09-10T14:37:34.411629Z
dcd4be,AF478,38.0,15.0,219.0,7.5064,3.2396,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411635Z
34fdc1,LH378,40.0,10.0,158.0,4.3359,13.2452,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411641Z
83efc5,EK342,6.0,28.0,298.0,5.3584,12.395,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411649Z
5ab3b0,AA111,33809.0,324.0,137.0,10.922,7.2687,-1802.0,0.0,0.0,1,0,2026-09-10T14:37:34.411656Z
906317,QR905,24936.0,423.0,290.0,5.9676,12.5556,-1074.0,0.0,0.0,1,0,2026-09-10T14:37:34.411662Z
86afac,AA323,20.0,13.0,114.0,8.8339,11.5182,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411668Z
8d389d,AA315,28.0,24.0,111.0,7.7558,13.3093,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411674Z
4e4696,LH999,33.0,15.0,283.0,7.7714,12.3204,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411680Z
55e24b,LH630,44.0,18.0,80.0,10.4143,11.7935,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411686Z
5036ec,BA534,15.0,0.0,351.0,9.4628,9.2892,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411692Z
7ca907,QR667,18.0,22.0,257.0,13.481,13.2305,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411698Z
9029eb,EK466,49.0,22.0,157.0,7.1231,8.2131,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411704Z
8a281f,AA578,15698.0,504.0,143.0,13.1375,3.2663,-564.0,0.0,0.0,1,0,2026-09-10T14:37:34.411712Z
96f23a,AA433,32848.0,257.0,146.0,9.2483,6.8342,-1146.0,0.0,0.0,1,0,2026-09-10T14:37:34.411719Z
d7baac,EK401,10.0,4.0,185.0,10.0035,13.5158,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411725Z
3427d1,KL821,1.0,27.0,273.0,10.4503,6.4411,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411731Z
d60188,AA977,25218.0,415.0,316.0,6.3539,12.8587,-1034.0,0.0,0.0,1,0,2026-09-10T14:37:34.411737Z
683709,QR296,38760.0,282.0,344.0,11.3941,7.3462,1931.0,0.0,0.0,1,0,2026-09-10T14:37:34.411744Z
d5c01e,AF748,43.0,30.0,220.0,12.2196,6.3339,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411750Z
2d4a73,KL921,30895.0,262.0,237.0,11.5187,6.8572,-194.0,0.0,0.0,1,0,2026-09-10T14:37:34.411756Z
77627f,EK213,39481.0,254.0,274.0,11.3829,3.0544,109.0,0.0,0.0,1,0,2026-09-10T14:37:34.411764Z
5b4d1d,UA857,44.0,12.0,112.0,11.5348,9.8029,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411770Z
4c7b43,LH661,17725.0,268.0,132.0,12.7731,5.5236,-1738.0,0.0,0.0,1,0,2026-09-10T14:37:34.411778Z
3db847,QR905,9556.0,399.0,91.0,13.1636,12.5832,1594.0,0.0,0.0,1,0,2026-09-10T14:37:34.411784Z
d0f912,SQ664,43.0,1.0,44.0,6.4518,10.5296,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411790Z
257c36,EK770,36416.0,312.0,244.0,11.9193,11.6136,1019.0,0.0,0.0,1,0,2026-09-10T14:37:34.411797Z
65ac86,DL424,22447.0,308.0,89.0,8.1935,4.2561,1340.0,0.0,0.0,1,0,2026-09-10T14:37:34.411803Z
f70182,BA814,5075.0,273.0,153.0,12.0118,8.7124,906.0,0.0,0.0,1,0,2026-09-10T14:37:34.411809Z
312911,AA808,34223.0,251.0,166.0,7.293,4.7452,-1369.0,0.0,0.0,1,0,2026-09-10T14:37:34.411815Z
4779ab,QR888,21973.0,304.0,283.0,6.4732,4.1049,1604.0,0.0,0.0,1,0,2026-09-10T14:37:34.411822Z
94d1a5,EK274,42.0,9.0,91.0,5.6507,2.5188,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411828Z
9ae884,LH600,49.0,20.0,161.0,8.549,12.1969,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411835Z
ae002f,DL586,7.0,26.0,355.0,8.3622,3.2705,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411843Z
f38c2d,DL685,11179.0,406.0,261.0,11.2507,8.1936,-969.0,0.0,0.0,1,0,2026-09-10T14:37:34.411850Z
fa136c,AA269,33652.0,264.0,88.0,7.1463,9.1822,1304.0,0.0,0.0,1,0,2026-09-10T14:37:34.411856Z
ce3c42,LH308,36783.0,281.0,277.0,5.0708,13.5909,-711.0,0.0,0.0,1,0,2026-09-10T14:37:34.411863Z
035885,SQ373,22.0,21.0,77.0,5.0887,3.1141,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411869Z
f6e559,AF572,33.0,26.0,304.0,6.0753,11.7593,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411875Z
f7a7ca,EK205,19.0,26.0,306.0,5.3813,10.6132,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411881Z
c45e56,EK180,31913.0,28.0,70.0,8.1086,5.6617,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.411887Z
905fe2,AA870,13541.0,511.0,45.0,8.7247,3.6956,-1538.0,0.0,0.0,1,0,2026-09-10T14:37:34.411894Z
26dc8d,SQ522,12.0,3.0,151.0,11.1055,11.2252,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411900Z
fe07fd,UA878,3.0,26.0,210.0,10.6449,11.165,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411907Z
782b52,LH312,22165.0,315.0,125.0,8.7342,2.8295,-1832.0,0.0,0.0,1,0,2026-09-10T14:37:34.411913Z
27db51,EK345,34268.0,379.0,260.0,9.125,10.7565,686.0,0.0,0.0,1,0,2026-09-10T14:37:34.411921Z
4ad2c3,SQ848,49.0,14.0,126.0,8.124,13.5717,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411927Z
66ee92,QR978,0.0,8.0,38.0,7.0343,2.7926,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411933Z
8b3741,QR726,10.0,20.0,332.0,7.9926,4.5122,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411939Z
da5580,LH608,8426.0,422.0,206.0,11.5691,12.1517,938.0,0.0,0.0,1,0,2026-09-10T14:37:34.411945Z
525a06,LH508,31415.0,473.0,122.0,5.0518,9.1569,1470.0,0.0,0.0,1,0,2026-09-10T14:37:34.411951Z
f31aaf,LH716,22061.0,446.0,64.0,6.5318,11.0055,217.0,0.0,0.0,1,0,2026-09-10T14:37:34.411957Z
6f8754,QR424,26425.0,268.0,129.0,9.6164,9.8251,802.0,0.0,0.0,1,0,2026-09-10T14:37:34.411965Z
6f4c74,,19755.0,410.0,112.0,4.2339,12.0678,1326.0,0.0,0.0,1,1,2026-09-10T14:37:34.411974Z
e8202a,AF887,12.0,4.0,268.0,13.3971,7.4832,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.411981Z
3ffef6,QR991,10843.0,425.0,274.0,8.8535,11.3317,217.0,0.0,0.0,1,0,2026-09-10T14:37:34.412002Z
6fe940,SQ785,8.0,10.0,30.0,6.494,8.0155,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412012Z
88bae1,AA714,15498.0,403.0,136.0,12.5954,10.132,468.0,0.0,0.0,1,0,2026-09-10T14:37:34.412018Z
935840,LH245,25045.0,399.0,185.0,4.2864,5.8365,231.0,0.0,0.0,1,0,2026-09-10T14:37:34.412025Z
80ff0d,AA580,3.0,24.0,287.0,12.4089,9.5034,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412031Z
22927d,EK876,30164.0,488.0,337.0,7.3254,8.3038,-1608.0,0.0,0.0,1,0,2026-09-10T14:37:34.412037Z
8db445,UA493,19645.0,307.0,11.0,9.1477,13.4872,-59.0,0.0,0.0,0,0,2026-09-10T14:37:34.412044Z
38e6f2,UA170,7446.0,344.0,57.0,4.8389,7.5623,1494.0,0.0,0.0,1,0,2026-09-10T14:37:34.412050Z
a50b63,AF624,7317.0,259.0,92.0,7.1898,10.0645,-374.0,0.0,0.0,1,0,2026-09-10T14:37:34.412058Z
f2d98a,AF726,31.0,1.0,93.0,6.9905,11.5133,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412064Z
e5f46a,AA103,43.0,8.0,39.0,12.2456,2.6937,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412070Z
94cd9b,LH216,50.0,4.0,57.0,8.8472,9.2331,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412076Z
0bd66e,EK445,26639.0,274.0,304.0,4.2132,9.3907,-1273.0,0.0,0.0,1,0,2026-09-10T14:37:34.412082Z
01c06c,UA108,7662.0,311.0,168.0,12.9467,13.0581,-549.0,0.0,0.0,1,0,2026-09-10T14:37:34.412088Z
76e616,KL412,23.0,20.0,321.0,13.4795,6.7437,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412094Z
d041c4,LH749,24.0,15.0,298.0,6.3443,9.3018,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412100Z
49afa1,LH661,72000.0,13.0,102.0,7.0887,5.8249,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.412106Z
aeb3d5,BA678,9.0,14.0,294.0,12.7487,11.441,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412113Z
14771a,SQ744,12261.0,295.0,56.0,5.4299,13.1504,-1878.0,0.0,0.0,1,0,2026-09-10T14:37:34.412121Z
2ee58d,BA865,3.0,-20.0,351.0,7.5495,9.8229,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.412127Z
7be749,SQ542,34954.0,342.0,135.0,10.3924,14.2717,-379.0,0.0,0.0,1,0,2026-09-10T14:37:34.412135Z
632e95,AF633,37497.0,407.0,180.0,8.5173,9.6115,-1740.0,0.0,0.0,1,0,2026-09-10T14:37:34.412141Z
663270,SQ281,28.0,16.0,252.0,5.0889,10.8416,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412147Z
46b8e6,EK885,20698.0,495.0,36.0,6.1094,8.3225,1714.0,0.0,0.0,1,0,2026-09-10T14:37:34.412153Z
f12833,BA636,22995.0,10.0,112.0,12.3678,11.0515,0.0,0.0,0.0,0,1,2026-09-10T14:37:34.412159Z
c2b751,QR100,15.0,1.0,5.0,8.2866,3.0858,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412166Z
1b799f,BA774,17009.0,460.0,140.0,8.4243,12.053,180.0,0.0,0.0,1,0,2026-09-10T14:37:34.412173Z
bcda35,EK118,22.0,10.0,278.0,7.1478,13.2424,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412178Z
ce0fe1,KL749,33411.0,258.0,161.0,4.2389,3.6641,-1705.0,0.0,0.0,1,0,2026-09-10T14:37:34.412186Z
84dbd1,KL672,32097.0,319.0,60.0,13.0709,9.4606,1945.0,0.0,0.0,1,0,2026-09-10T14:37:34.412192Z
32cf12,BA224,12.0,14.0,353.0,4.814,13.323,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412198Z
cf8c75,AF479,19391.0,288.0,56.0,6.578,10.8001,-457.0,0.0,0.0,1,0,2026-09-10T14:37:34.412205Z
259467,EK262,24947.0,432.0,186.0,10.534,13.7472,-1931.0,0.0,0.0,1,0,2026-09-10T14:37:34.412212Z
8ef8ec,KL833,16474.0,491.0,77.0,6.3177,3.8997,1942.0,0.0,0.0,1,0,2026-09-10T14:37:34.412220Z
73fca1,EK232,7.0,18.0,145.0,12.0373,8.2016,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412226Z
18cc6c,UA827,23218.0,495.0,314.0,13.1633,13.452,-1505.0,0.0,0.0,1,0,2026-09-10T14:37:34.412232Z
625b59,BA679,39261.0,374.0,111.0,7.2118,7.6066,1955.0,0.0,0.0,1,0,2026-09-10T14:37:34.412238Z
daac4e,KL132,43.0,10.0,326.0,8.935,9.8025,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412244Z
077a16,AA272,15822.0,452.0,189.0,10.4163,9.5568,273.0,0.0,0.0,1,0,2026-09-10T14:37:34.412252Z
b02a19,KL421,35.0,30.0,321.0,4.1264,13.5632,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412258Z
6f35ba,DL734,30.0,1.0,268.0,11.5807,8.3781,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412264Z
c12c4d,BA490,46.0,11.0,38.0,10.3527,10.9809,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412272Z
5fb0b0,KL517,12.0,23.0,304.0,7.992,10.3352,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412278Z
91abe9,AF611,10750.0,499.0,320.0,6.086,12.4941,-1200.0,0.0,0.0,1,0,2026-09-10T14:37:34.412284Z
afdc78,EK794,36777.0,388.0,339.0,4.1018,9.2152,1916.0,0.0,0.0,1,0,2026-09-10T14:37:34.412291Z
fdfa07,AA548,13275.0,499.0,288.0,7.5308,12.2251,1521.0,0.0,0.0,1,0,2026-09-10T14:37:34.412297Z
26fc4c,BA572,17.0,17.0,276.0,11.807,12.1697,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412303Z
4cddc4,LH315,6569.0,262.0,29.0,11.9132,13.5374,1433.0,0.0,0.0,1,0,2026-09-10T14:37:34.412311Z
05547b,AF134,25384.0,393.0,221.0,6.5104,6.4953,-1764.0,0.0,0.0,1,0,2026-09-10T14:37:34.412320Z
564ee0,QR284,9.0,21.0,132.0,7.5239,8.8242,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412326Z
5ca691,AA259,26242.0,330.0,115.0,6.8923,5.5507,-1129.0,0.0,0.0,1,0,2026-09-10T14:37:34.412332Z
355dda,AA111,14092.0,408.0,212.0,12.8728,7.5588,-1372.0,0.0,0.0,1,0,2026-09-10T14:37:34.412338Z
4b87ab,LH733,14083.0,262.0,159.0,11.7536,14.3702,-786.0,0.0,0.0,1,0,2026-09-10T14:37:34.412345Z
87bc9e,SQ193,22453.0,457.0,127.0,9.6599,4.2241,1395.0,0.0,0.0,1,0,2026-09-10T14:37:34.412351Z
a6cf5f,EK746,40257.0,429.0,17.0,5.8307,6.8068,1442.0,0.0,0.0,1,0,2026-09-10T14:37:34.412357Z
9a143a,EK872,0.0,11.0,185.0,10.7537,10.9399,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412363Z
0bba34,EK598,12896.0,260.0,346.0,12.9936,11.9279,1611.0,0.0,0.0,1,0,2026-09-10T14:37:34.412370Z
3c3a9c,EK162,37.0,11.0,5.0,12.064,13.3461,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412375Z
79638f,QR361,25.0,7.0,241.0,8.247,9.4112,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412384Z
8c812d,AA228,30701.0,357.0,147.0,6.4385,11.1774,-1275.0,0.0,0.0,1,0,2026-09-10T14:37:34.412390Z
cec414,KL633,11796.0,492.0,157.0,6.4522,3.6588,1106.0,0.0,0.0,1,0,2026-09-10T14:37:34.412397Z
b49a38,LH291,35492.0,281.0,325.0,11.7899,13.2841,288.0,0.0,0.0,1,0,2026-09-10T14:37:34.412403Z
414908,SQ815,40525.0,401.0,347.0,4.3411,9.9127,-350.0,0.0,0.0,1,0,2026-09-10T14:37:34.412410Z
21849f,LH984,19.0,11.0,221.0,7.1044,11.558,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412416Z
05365c,DL729,6.0,6.0,246.0,9.4241,10.5097,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412422Z
0fa755,UA459,35204.0,455.0,157.0,13.0734,4.0642,1472.0,0.0,0.0,1,0,2026-09-10T14:37:34.412429Z
524987,SQ677,5524.0,479.0,58.0,5.4669,7.8657,481.0,0.0,0.0,1,0,2026-09-10T14:37:34.412435Z
58b61b,LH349,27663.0,512.0,226.0,10.8525,13.2819,-920.0,0.0,0.0,1,0,2026-09-10T14:37:34.412441Z
62954b,LH171,6502.0,481.0,328.0,10.1369,11.6596,-1906.0,0.0,0.0,1,0,2026-09-10T14:37:34.412449Z
46fe7c,AA354,34.0,28.0,349.0,12.036,3.6313,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412455Z
d5bea9,KL571,29508.0,405.0,137.0,12.0156,7.4794,1812.0,0.0,0.0,1,0,2026-09-10T14:37:34.412462Z
0d1c4d,DL983,46.0,12.0,213.0,11.6132,12.9734,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412468Z
29eaa6,BA504,9486.0,311.0,154.0,6.7128,8.3213,1243.0,0.0,0.0,1,0,2026-09-10T14:37:34.412474Z
07c3ca,EK303,3.0,10.0,55.0,4.8289,11.8138,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412480Z
60d9f5,SQ199,27.0,26.0,119.0,12.1918,14.2225,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412486Z
131fbf,QR599,5435.0,460.0,143.0,7.4387,6.5417,784.0,0.0,0.0,1,0,2026-09-10T14:37:34.412492Z
60fd67,UA216,17556.0,493.0,89.0,12.9586,4.5171,545.0,0.0,0.0,1,0,2026-09-10T14:37:34.412500Z
456ed1,DL106,50.0,22.0,328.0,7.5919,6.4939,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412506Z
bc192f,QR373,9721.0,381.0,39.0,4.3644,8.8074,-701.0,0.0,0.0,1,0,2026-09-10T14:37:34.412514Z
73bc42,BA334,33.0,4.0,304.0,5.1537,11.4419,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412520Z
e29223,KL964,39998.0,461.0,19.0,13.0716,3.6418,357.0,0.0,0.0,1,0,2026-09-10T14:37:34.412526Z
77ef5d,AF638,34510.0,281.0,253.0,10.4962,5.5121,-1383.0,0.0,0.0,1,0,2026-09-10T14:37:34.412533Z
399f2f,KL543,39.0,9.0,81.0,4.8541,6.5916,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412539Z
fd6b4e,AA561,33948.0,354.0,301.0,7.075,5.2085,-1266.0,0.0,0.0,1,0,2026-09-10T14:37:34.412545Z
39d7df,UA406,25007.0,463.0,239.0,7.3342,11.9749,919.0,0.0,0.0,1,0,2026-09-10T14:37:34.412551Z
9b0469,BA392,21897.0,362.0,282.0,6.6486,13.0536,863.0,0.0,0.0,1,0,2026-09-10T14:37:34.412558Z
a6941f,DL612,27149.0,423.0,45.0,6.8644,5.0,-1387.0,0.0,0.0,1,0,2026-09-10T14:37:34.412564Z
fb3e73,BA412,22790.0,296.0,142.0,9.8086,2.6738,1068.0,0.0,0.0,1,0,2026-09-10T14:37:34.412570Z
b48789,SQ201,30.0,10.0,260.0,9.6408,8.7245,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412577Z
b3bf28,LH988,36906.0,419.0,156.0,9.6974,14.209,905.0,0.0,0.0,1,0,2026-09-10T14:37:34.412584Z
fc1409,EK354,30948.0,320.0,203.0,11.6522,10.121,541.0,0.0,0.0,1,0,2026-09-10T14:37:34.412590Z
af22fc,KL786,37700.0,424.0,180.0,10.214,2.9867,-1692.0,0.0,0.0,1,0,2026-09-10T14:37:34.412598Z
bb05da,KL269,38.0,29.0,141.0,4.5088,2.8365,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412604Z
c12a0f,QR115,32.0,10.0,24.0,7.1365,13.6945,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412610Z
7ef5e4,QR833,3.0,22.0,19.0,5.9383,12.2182,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412616Z
6476f5,AF815,38.0,13.0,26.0,12.3521,12.4292,0.0,0.0,0.0,0,0,2026-09-10T14:37:34.412622Z
3e5ee7,UA103,21.0,4.0,282.0,4.3719,8.6384,-9500.0,0.0,0.0,1,1,2026-09-10T14:37:34.412628Z
